3.73656,-4.8782,0.593667,11.0936,-4.13367,0.0250278,-8.05531,4.33801,0.422205,7.41476,6.83773,0.170019
3.84406,-4.85441,0.608153,11.115,-4.13067,0.0261553,-7.95086,4.31914,0.431232,7.44322,6.83048,0.173121
3.95169,-4.83045,0.622693,11.1362,-4.1276,0.0273052,-7.84609,4.30003,0.440367,7.47152,6.82309,0.17628
4.05941,-4.80634,0.637275,11.1573,-4.12448,0.0284775,-7.74101,4.2807,0.449608,7.49965,6.81556,0.179497
4.16716,-4.78209,0.651887,11.1782,-4.1213,0.0296718,-7.63564,4.26115,0.458949,7.52762,6.80789,0.182771
4.27489,-4.75773,0.666516,11.199,-4.11805,0.0308882,-7.52999,4.24139,0.468385,7.55543,6.80009,0.186101
4.38255,-4.73326,0.68115,11.2196,-4.11475,0.0321265,-7.42409,4.22143,0.477913,7.58309,6.79215,0.189487
4.49008,-4.70871,0.695776,11.2401,-4.11139,0.0333864,-7.31795,4.20128,0.487527,7.61059,6.78407,0.192927
4.59743,-4.68409,0.710381,11.2605,-4.10797,0.0346678,-7.21158,4.18094,0.497224,7.63795,6.77586,0.196422
4.70455,-4.65941,0.724953,11.2807,-4.10449,0.0359706,-7.10501,4.16043,0.506999,7.66515,6.76752,0.199971
4.81138,-4.63471,0.73948,11.3007,-4.10096,0.0372946,-6.99824,4.13976,0.516848,7.6922,6.75905,0.203573
4.91787,-4.60998,0.753949,11.3207,-4.09737,0.0386397,-6.89131,4.11893,0.526766,7.71912,6.75045,0.207228
5.02396,-4.58526,0.768347,11.3405,-4.09372,0.0400057,-6.78421,4.09795,0.536748,7.74589,6.74173,0.210935
5.12961,-4.56055,0.782662,11.3601,-4.09001,0.0413925,-6.67698,4.07684,0.546791,7.77252,6.73287,0.214693
5.23476,-4.53588,0.796882,11.3797,-4.08625,0.0427998,-6.56963,4.0556,0.55689,7.79901,6.72389,0.218502
5.33936,-4.51126,0.810994,11.3991,-4.08243,0.0442276,-6.46217,4.03423,0.567041,7.82537,6.71478,0.222361
5.44335,-4.4867,0.824985,11.4184,-4.07855,0.0456757,-6.35462,4.01276,0.577238,7.8516,6.70555,0.226269
5.54669,-4.46223,0.838843,11.4375,-4.07462,0.0471439,-6.247,3.99118,0.587478,7.8777,6.6962,0.230227
5.64931,-4.43786,0.852555,11.4566,-4.07064,0.0486321,-6.13932,3.9695,0.597756,7.90367,6.68673,0.234233
5.75117,-4.41361,0.86611,11.4755,-4.0666,0.0501401,-6.03161,3.94775,0.608068,7.92952,6.67713,0.238288
5.8522,-4.3895,0.879493,11.4943,-4.06251,0.0516677,-5.92387,3.92591,0.618409,7.95524,6.66742,0.242389
5.95237,-4.36553,0.892694,11.5129,-4.05836,0.0532149,-5.81613,3.90401,0.628775,7.98084,6.65759,0.246537
6.05161,-4.34174,0.905699,11.5315,-4.05416,0.0547814,-5.7084,3.88205,0.639162,8.00633,6.64765,0.250731
6.14988,-4.31813,0.918496,11.5499,-4.04991,0.0563671,-5.6007,3.86005,0.649565,8.0317,6.63758,0.25497
6.24711,-4.29473,0.931072,11.5683,-4.0456,0.0579719,-5.49305,3.838,0.659979,8.05696,6.62741,0.259254
6.34326,-4.27154,0.943415,11.5865,-4.04124,0.0595955,-5.38546,3.81592,0.6704,8.08211,6.61712,0.263583
6.43827,-4.24859,0.955512,11.6046,-4.03683,0.0612379,-5.27795,3.79382,0.680825,8.10715,6.60672,0.267955
6.53209,-4.2259,0.967352,11.6226,-4.03237,0.0628988,-5.17054,3.7717,0.691247,8.13208,6.59621,0.27237
6.62467,-4.20348,0.97892,11.6405,-4.02786,0.0645782,-5.06324,3.74958,0.701664,8.15691,6.58559,0.276828
6.71595,-4.18134,0.990205,11.6583,-4.02329,0.0662759,-4.95607,3.72746,0.71207,8.18165,6.57486,0.281327
6.80588,-4.15951,1.00119,11.676,-4.01868,0.0679916,-4.84905,3.70536,0.722461,8.20628,6.56403,0.285868
6.8944,-4.138,1.01188,11.6937,-4.01401,0.0697253,-4.74219,3.68327,0.732833,8.23081,6.55309,0.290449
6.98147,-4.11683,1.02224,11.7112,-4.0093,0.0714768,-4.63551,3.66122,0.743181,8.25526,6.54204,0.295071
7.06703,-4.09602,1.03226,11.7286,-4.00454,0.0732459,-4.52903,3.63921,0.753501,8.27961,6.53089,0.299731
7.15103,-4.07558,1.04195,11.7459,-3.99973,0.0750326,-4.42277,3.61725,0.763788,8.30387,6.51964,0.304431
7.23341,-4.05553,1.05127,11.7632,-3.99487,0.0768365,-4.31673,3.59534,0.774038,8.32805,6.50829,0.309169
7.31413,-4.03588,1.06022,11.7803,-3.98996,0.0786577,-4.21095,3.5735,0.784246,8.35214,6.49684,0.313945
7.39312,-4.01666,1.06879,11.7974,-3.985,0.0804958,-4.10543,3.55173,0.794409,8.37615,6.48529,0.318757
7.47033,-3.99788,1.07696,11.8144,-3.98,0.0823509,-4.00019,3.53005,0.804521,8.40009,6.47364,0.323607
7.54572,-3.97955,1.08473,11.8313,-3.97494,0.0842226,-3.89525,3.50846,0.814579,8.42394,6.4619,0.328492
7.61922,-3.9617,1.09207,11.8481,-3.96985,0.0861109,-3.79063,3.48698,0.824577,8.44772,6.45006,0.333412
7.69079,-3.94434,1.09898,11.8648,-3.9647,0.0880156,-3.68634,3.4656,0.834512,8.47143,6.43813,0.338367
7.76037,-3.92749,1.10545,11.8815,-3.95951,0.0899365,-3.5824,3.44435,0.844379,8.49507,6.4261,0.343356
7.82791,-3.91117,1.11145,11.8981,-3.95428,0.0918736,-3.47882,3.42322,0.854173,8.51865,6.41398,0.348379
7.89336,-3.89539,1.11699,11.9146,-3.94899,0.0938265,-3.37563,3.40223,0.86389,8.54216,6.40178,0.353434
7.95666,-3.88016,1.12204,11.9311,-3.94367,0.0957953,-3.27284,3.38138,0.873526,8.5656,6.38948,0.358522
8.01776,-3.86551,1.1266,11.9474,-3.9383,0.0977796,-3.17047,3.3607,0.883076,8.58899,6.3771,0.363641
8.0766,-3.85146,1.13065,11.9638,-3.93288,0.0997795,-3.06853,3.34017,0.892536,8.61232,6.36463,0.368792
8.13313,-3.83801,1.13417,11.98,-3.92743,0.101795,-2.96704,3.31982,0.901901,8.63559,6.35207,0.373973
8.18731,-3.82519,1.13717,11.9962,-3.92192,0.103825,-2.86601,3.29965,0.911168,8.65882,6.33943,0.379184
8.23907,-3.81302,1.13961,12.0123,-3.91638,0.10587,-2.76548,3.27967,0.920331,8.68199,6.32671,0.384424
