2.000311871160958,1.0008151985996157,0.0014247614659823311,3.5020953658661127,4.00259564102122,3.0034355934196384
2.0498720329612774,1.0529568634846778,0.05295660323207681,3.5525591116035207,4.053980088395065,3.0571803743792487
2.0980270857233925,1.107575271920914,0.10481349015896718,3.6001160725104113,4.103453877953409,3.1117223471470923
2.1449196455479167,1.164372675725138,0.15701632771066,3.6450507502950518,4.1507927950745644,3.1665025836380134
2.190662683861838,1.2231114172123196,0.20953971626568665,3.687603845531042,4.1959048432408785,3.221111010150731
2.235364534926402,1.2835608093514013,0.26237346336342937,3.727997017960039,4.238776459326376,3.2752076836868254
2.279130039270532,1.3455105921741306,0.3155085412494331,3.766450478676256,4.279450181509211,3.3285438567574785
2.322062396604066,1.4087713659552599,0.3689457048686661,3.8031630713301623,4.318009508121985,3.3809389798490788
2.3642612906734413,1.473167492022239,0.4226965757362201,3.8383149802658583,4.3545658175104665,3.4322860821598034
2.4058175644520587,1.5385428815151778,0.4767756252737672,3.872079005679612,4.38924465213,3.4825151821627793
2.446820312907802,1.6047538925311298,0.5312115439093231,3.904599996902644,4.422171906664854,3.5315904171178576
2.4873586176512723,1.6716764874915921,0.5860455447264357,3.936006226218186,4.453478150728314,3.5795041645172194
2.527520374778559,1.73920535167931,0.6413258642239787,3.9664056863165396,4.483290407707401,3.626270466028594
2.567384794179465,1.8072436108091634,0.6970959246613977,3.995888571733432,4.51172028550884,3.6719190918727858
2.6070224552740173,1.875712928776199,0.753391311980649,4.024538458842291,4.5388775934477925,3.7164768553588314
2.646500962449738,1.9445363235939126,0.8102616996339148,4.052422612940678,4.564866991673072,3.7599829170484482
2.685884310797543,2.0136442782435906,0.8677658855186916,4.079596829843078,4.58977400998929,3.8024621879495295
2.725235270512313,2.0829871409947534,0.9259591053437856,4.1061027356310165,4.613683376207513,3.8439281219873696
2.764611569939996,2.1525170065916157,0.9848960982689453,4.131969058238729,4.6366620337332405,3.884406793824058
2.804065842358262,2.2221883163535394,1.044634225545546,4.157224188521997,4.658770585687697,3.923939753449114
2.8436433214745858,2.291961187060968,1.1061457030456285,4.1806564779717,4.680074403203257,3.962563325602508
2.883406225491042,2.3618017600720194,1.170368787234088,4.201448951679011,4.70058777579039,4.000255081901412
2.92341648074512,2.431676895013327,1.2371599108085916,4.219816895794735,4.72027524351067,4.036985669102492
2.963712402452327,2.501554764945669,1.3063527012728686,4.235997131491687,4.739141042871334,4.0727724724734875
3.0043352110069885,2.5714085992744344,1.37778528529619,4.250240011013353,4.757180771106001,4.107636266890174
3.0453235141562893,2.6412139017235847,1.4512980835481122,4.262808799995005,4.774394471385842,4.141617091390469
3.0867132849387393,2.7109475006965287,1.5267381007472123,4.273982657210025,4.790804533499881,4.174725850235645
3.128535472483726,2.780589229975782,1.6039656266412872,4.284063107323036,4.8064091055689016,4.2069449994562715
3.1708140043278203,2.850110447775638,1.68284876832147,4.293364972815294,4.8211959674505325,4.238295463267411
3.213573027814023,2.919472461940525,1.7632694007248442,4.302204017560983,4.835168990187602,4.268803696329022
3.2568313343218835,2.988647337314947,1.845131752196171,4.310889998720579,4.848320532299516,4.298480629892422
3.300607575362674,3.0576239880273053,1.928281733580371,4.319721348360898,4.8606452870026216,4.327356188557232
3.3449169191026007,3.1263888478685176,2.0123668142165796,4.328972251394034,4.872165568315711,4.355442960393534
3.3897610591531278,3.194906333804776,2.096896933196118,4.338875386424521,4.882908783141666,4.382759471631621
3.4351311106449445,3.2631287231962185,2.1813774856617365,4.349628493380345,4.892899075656603,4.409350909593917
3.481012515885993,3.3310133288328156,2.2654018566324536,4.36140068669089,4.902172175633532,4.435267074975164
3.527390970304747,3.398521420939364,2.3488399030480047,4.374326136701347,4.91063844708382,4.460533931209027
3.5742492816746183,3.4656125402368745,2.4317613855641746,4.388485786136334,4.9180297432010365,4.485160871445565
3.6215649757652444,3.5322487391957518,2.514238100417572,4.4039435683714485,4.924508242480633,4.509168600593959
3.669316957516205,3.5983987349403144,2.596333303739068,4.420741625414109,4.930212726161628,4.532594351316001
3.717483277996294,3.664029310400374,2.67811892793923,4.438899173949182,4.93527417943305,4.555488253941782
3.766040358544163,3.7291105940195117,2.7596550678395144,4.458412622405061,4.939822684472033,4.577902367065463
3.8149631867649956,3.7936064872123243,2.8409787845657206,4.479259896144947,4.943969789050171,4.599898826972123
3.864227339862538,3.857484838262368,2.9221343219433207,4.501404419080004,4.947828998889458,4.621543953567098
3.913813793650086,3.9207286038691054,3.0031595906169297,4.524788591499641,4.951519900338417,4.642892408631543
3.9637025118416274,3.983323871736972,3.084086715373062,4.549352299081968,4.9551715612789184,4.663992214755992
4.013872220319613,4.045261337438253,3.1649417526378345,4.57503806566959,4.958922575103249,4.684894687144435
4.06430219104366,4.106520340535659,3.24574066410944,4.60178702261474,4.9629207264976545,4.705650959827625
4.114974742976334,4.16707751078046,3.326500683676307,4.6295370870598225,4.967314717930969,4.726280973297255
4.165874264416736,4.226921156442229,3.407229723396345,4.65822670791623,4.972244451002177,4.746821596198194
4.216981550454642,4.286053177981256,3.4879359419999996,4.687802922536508,4.977844409102051,4.767327877388475
4.268281954961906,4.3444884306230245,3.5686289000204363,4.718208660288137,4.984238451980118,4.787847541258037
4.319759611136964,4.402244951198549,3.6493106051570154,4.749389935714577,4.99153244635022,4.808429586159954
4.37139772815635,4.459338656785403,3.7299875393777095,4.781304432754238,4.999817873735629,4.8291224250189355
4.423180100812576,4.515789445492996,3.8106064424616526,4.813917319060824,5.009171968384757,4.849978824440659
4.475091971869906,4.571616976333262,3.891019970130338,4.847189468240703,5.019657449290861,4.8710386963158765
4.527120072263398,4.626832245396911,3.971077563472095,4.881079664200074,5.031318587164986,4.892338280130522
4.579248872173671,4.681456580266316,4.050641882688234,4.915553608638223,5.044181752653682,4.913903290770255
4.631465732073128,4.7355104865048885,4.129587032420714,4.950581895251324,5.058248867065367,4.935750816194549
4.683754586576444,4.789009230059041,4.207806425435717,4.986143253743849,5.073503685482276,4.957912855408827
4.736104165332524,4.84197724969303,4.285219734065037,5.022213985022528,5.089924037049748,4.980422851276317
